ID,Data_Text,Result
1309,มาดูแลแม่จ้า,เยี่ยมญาติ
1310,มาดูแลแม่จ๊ะ,เยี่ยมญาติ
1311,มาดูแลแม่,เยี่ยมญาติ
1312,มาดูแลลุงครับ,เยี่ยมญาติ
1313,มาดูแลลุงค่ะ,เยี่ยมญาติ
1314,มาดูแลลุงคับ,เยี่ยมญาติ
1315,มาดูแลลุงนะจ๊ะ,เยี่ยมญาติ
1316,มาดูแลลุงจ้า,เยี่ยมญาติ
1317,มาดูแลลุงจ๊ะ,เยี่ยมญาติ
1318,มาดูแลลุง,เยี่ยมญาติ
1319,มาดูแลป้าครับ,เยี่ยมญาติ
1320,มาดูแลป้าค่ะ,เยี่ยมญาติ
1321,มาดูแลป้าคับ,เยี่ยมญาติ
1322,มาดูแลป้านะจ๊ะ,เยี่ยมญาติ
1323,มาดูแลป้าจ้า,เยี่ยมญาติ
1324,มาดูแลป้าจ๊ะ,เยี่ยมญาติ
1325,มาดูแลป้า,เยี่ยมญาติ
1326,มาดูแลน้าครับ,เยี่ยมญาติ
1327,มาดูแลน้าค่ะ,เยี่ยมญาติ
1328,มาดูแลน้าคับ,เยี่ยมญาติ
1329,มาดูแลน้านะจ๊ะ,เยี่ยมญาติ
1330,มาดูแลน้าจ้า,เยี่ยมญาติ
1331,มาดูแลน้าจ๊ะ,เยี่ยมญาติ
1332,มาดูแลน้า,เยี่ยมญาติ
1333,มาดูแลอาครับ,เยี่ยมญาติ
1334,มาดูแลอาค่ะ,เยี่ยมญาติ
1335,มาดูแลอาคับ,เยี่ยมญาติ
1336,มาดูแลอานะจ๊ะ,เยี่ยมญาติ
1337,มาดูแลอาจ้า,เยี่ยมญาติ
1338,มาดูแลอาจ๊ะ,เยี่ยมญาติ
1339,มาดูแลอา,เยี่ยมญาติ
1340,มาดูแลตาครับ,เยี่ยมญาติ
1341,มาดูแลตาค่ะ,เยี่ยมญาติ
1342,มาดูแลตาคับ,เยี่ยมญาติ
1343,มาดูแลตานะจ๊ะ,เยี่ยมญาติ
1344,มาดูแลตาจ้า,เยี่ยมญาติ
1345,มาดูแลตาจ๊ะ,เยี่ยมญาติ
1346,มาดูแลตา,เยี่ยมญาติ
1347,มาดูแลยายครับ,เยี่ยมญาติ
1348,มาดูแลยายค่ะ,เยี่ยมญาติ
1349,มาดูแลยายคับ,เยี่ยมญาติ
1350,มาดูแลยายนะจ๊ะ,เยี่ยมญาติ
1351,มาดูแลยายจ้า,เยี่ยมญาติ
1352,มาดูแลยายจ๊ะ,เยี่ยมญาติ
1353,มาดูแลยาย,เยี่ยมญาติ
1354,มาดูแลย่าครับ,เยี่ยมญาติ
1355,มาดูแลย่าค่ะ,เยี่ยมญาติ
1356,มาดูแลย่าคับ,เยี่ยมญาติ
1357,มาดูแลย่านะจ๊ะ,เยี่ยมญาติ
1358,มาดูแลย่าจ้า,เยี่ยมญาติ
1359,มาดูแลย่าจ๊ะ,เยี่ยมญาติ
1360,มาดูแลย่า,เยี่ยมญาติ
1361,มาดูแลภรรยาครับ,เยี่ยมญาติ
1362,มาดูแลภรรยาค่ะ,เยี่ยมญาติ
1363,มาดูแลภรรยาคับ,เยี่ยมญาติ
1364,มาดูแลภรรยานะจ๊ะ,เยี่ยมญาติ
1365,มาดูแลภรรยาจ้า,เยี่ยมญาติ
1366,มาดูแลภรรยาจ๊ะ,เยี่ยมญาติ
1367,มาดูแลภรรยา,เยี่ยมญาติ
1368,มาดูแลปู๋ครับ,เยี่ยมญาติ
1369,มาดูแลปู๋ค่ะ,เยี่ยมญาติ
1370,มาดูแลปู๋คับ,เยี่ยมญาติ
1371,มาดูแลปู๋นะจ๊ะ,เยี่ยมญาติ
1372,มาดูแลปู๋จ้า,เยี่ยมญาติ
1373,มาดูแลปู๋จ๊ะ,เยี่ยมญาติ
1374,มาดูแลปู๋,เยี่ยมญาติ
1375,มาดูแลแฟนครับ,เยี่ยมญาติ
1376,มาดูแลแฟนค่ะ,เยี่ยมญาติ
1377,มาดูแลแฟนคับ,เยี่ยมญาติ
1378,มาดูแลแฟนนะจ๊ะ,เยี่ยมญาติ
1379,มาดูแลแฟนจ้า,เยี่ยมญาติ
1380,มาดูแลแฟนจ๊ะ,เยี่ยมญาติ
1381,มาดูแลแฟน,เยี่ยมญาติ
1382,มาดูแลคนป่วยครับ,เยี่ยมญาติ
1383,มาดูแลคนป่วยค่ะ,เยี่ยมญาติ
1384,มาดูแลคนป่วยคับ,เยี่ยมญาติ
1385,มาดูแลคนป่วยนะจ๊ะ,เยี่ยมญาติ
1386,มาดูแลคนป่วยจ้า,เยี่ยมญาติ
1387,มาดูแลคนป่วยจ๊ะ,เยี่ยมญาติ
1388,มาดูแลคนป่วย,เยี่ยมญาติ
1389,มาดูแลผู้ป่วยครับ,เยี่ยมญาติ
1390,มาดูแลผู้ป่วยค่ะ,เยี่ยมญาติ
1391,มาดูแลผู้ป่วยคับ,เยี่ยมญาติ
1392,มาดูแลผู้ป่วยนะจ๊ะ,เยี่ยมญาติ
1393,มาดูแลผู้ป่วยจ้า,เยี่ยมญาติ
1394,มาดูแลผู้ป่วยจ๊ะ,เยี่ยมญาติ
1395,มาดูแลผู้ป่วย,เยี่ยมญาติ
1396,มาดูแลญาติพี่น้องครับ,เยี่ยมญาติ
1397,มาดูแลญาติพี่น้องค่ะ,เยี่ยมญาติ
1398,มาดูแลญาติพี่น้องคับ,เยี่ยมญาติ
1399,มาดูแลญาติพี่น้องนะจ๊ะ,เยี่ยมญาติ
1400,มาดูแลญาติพี่น้องจ้า,เยี่ยมญาติ
1401,มาดูแลญาติพี่น้องจ๊ะ,เยี่ยมญาติ
1402,มาดูแลญาติพี่น้อง,เยี่ยมญาติ
1403,มาดูแลคนรู้จักครับ,เยี่ยมญาติ
